COMMUNITY,Location 1,SR TYPE,CSR #,STATUS,DESCRIPTION,DATE RECEIVED,TIME,LOCATION,CENSUS TRACT,PRIORITY,METHOD,PARCEL_NO,DATE_A,USER_ID,PLANNED COMP,REVISED PLANNED COMP,ACTUAL COMP,DATE OF STATUS,ASSIGNEE,X_COORD,Y_COORD,STREET_DIRECTION
WESTWOOD,"3113 WORTHINGTON AV
Cincinnati, OH
(39.14506229698924, -84.58077567039066)",Litter private property,SR12034909,CLOS-NO ,tall grass on property,07/24/2012 12:00:00 AM,10:00 AM,3113 WORTHINGTON AV - GJ0905135669,100.02,STANDARD,PHONE,02070A540190      ,07/24/2012 12:00:00 AM,TGROME,09/07/2012 12:00:00 AM,,07/25/2012 12:00:00 AM,07/25/2012 12:00:00 AM,,1378369,423878,
WESTWOOD,"3250 GOBEL AV
Cincinnati, OH
(39.146015578340325, -84.57996628056429)",Litter private property,SR12034908,CLOS-NO ,litter is over the sewer grade on this property and it is blocking rain,07/24/2012 12:00:00 AM,9:59 AM,3250 GOBEL AV - GJ0914035756,100.02,STANDARD,PHONE,20700540155,07/24/2012 12:00:00 AM,TGROME,09/07/2012 12:00:00 AM,,07/25/2012 12:00:00 AM,07/25/2012 12:00:00 AM,,1378673,424147,
WESTWOOD,"2493 WESTWOOD NORTHERN BLVD
Cincinnati, OH
(39.147841202059794, -84.5807127178486)",Litter private property,SR12034906,ABAT-OWN,litter and debris on hugh vacant lot,07/24/2012 12:00:00 AM,9:53 AM,2493 WESTWOOD NORTHERN BLVD - GJ0914635883,100.02,STANDARD,PHONE,20900040006,07/24/2012 12:00:00 AM,TGROME,09/07/2012 12:00:00 AM,,08/09/2012 12:00:00 AM,08/09/2012 12:00:00 AM,,1378713,424563,
WESTWOOD,"3201 GOBEL AV
Cincinnati, OH
(39.14570980885037, -84.58115338564295)",Litter private property,SR12034904,CLOS-NO ,some one is taking garbage and throwing from the parking lot to the hill side,07/24/2012 12:00:00 AM,9:51 AM,3201 GOBEL AV - GJ0903635767,100.02,STANDARD,PHONE,02070A540001      ,07/24/2012 12:00:00 AM,TGROME,09/07/2012 12:00:00 AM,,07/25/2012 12:00:00 AM,07/25/2012 12:00:00 AM,,1378334,424200,
ROSELAWN,"1849 SECTION RD
Cincinnati, OH
(39.19721398146834, -84.45515836933805)",Litter private property,SR12034903,CLOS-NO ,persons who live here are placing garbage in bags and animals are tearing inot to it.  right now there is food at the curb and rats and dogs are getting into it ,07/24/2012 12:00:00 AM,9:48 AM,1849 SECTION RD - GJ1976441715,62.01,STANDARD,PHONE,11700090077,07/24/2012 12:00:00 AM,TGROME,09/07/2012 12:00:00 AM,,07/25/2012 12:00:00 AM,07/25/2012 12:00:00 AM,,1414450,441936,
ROSELAWN,"1841 SECTION RD
Cincinnati, OH
(39.19724096112924, -84.45550910492949)",Litter private property,SR12034902,CLOS-NO ,persons who live here are placing garbage in bags and animals are tearing inot to it.  right now there is food at the curb and rats and dogs are getting into it ,07/24/2012 12:00:00 AM,9:47 AM,1841 SECTION RD - GJ1973341716,62.01,STANDARD,PHONE,11700090075,07/24/2012 12:00:00 AM,TGROME,09/07/2012 12:00:00 AM,,07/25/2012 12:00:00 AM,07/25/2012 12:00:00 AM,,1414349,441946,
OVER-THE-RHINE,"109 PEETE ST
Cincinnati, OH
(39.11665271408367, -84.51462154191535)",Litter private property,SR12034900,CLOS-NO ,several tires have been dumped.  some on the street some of the private property,07/24/2012 12:00:00 AM,9:43 AM,FRINTZ ST & PEETE ST - GJ1486732660,17,STANDARD,PHONE,9400050222,07/24/2012 12:00:00 AM,TGROME,09/07/2012 12:00:00 AM,,07/27/2012 12:00:00 AM,07/27/2012 12:00:00 AM,,1396932,413070,
NORTH AVONDALE,"4222 KESSLER AV
Cincinnati, OH
(39.1622213613083, -84.5062128809414)",Litter private property,SR12034875,CIVIL   ,over turned garbage cans on curb,07/24/2012 12:00:00 AM,8:32 AM,4222 KESSLER AV - GJ1546737729,70,STANDARD,PHONE,21800570068,07/24/2012 12:00:00 AM,DRANKIN,09/07/2012 12:00:00 AM,,,08/03/2012 12:00:00 AM,,1399722,429579,
CBD/RIVERFRONT,"108 I-71 SB EXWY
Cincinnati, OH
(39.1071299998498, -84.50412999989942)",Litter private property,SR12034853,NEW     ,There is a hobo camp growing under I-71 where the Mount Adams pedestrian bridge crosses over near the Greyhound station. A lot of trash and debris is starting to collect there.,07/23/2012 12:00:00 AM,11:00 PM,E COURT ST & GILBERT AV,11,STANDARD,INTERNET,7900050002,07/23/2012 12:00:00 AM,CSRWEB,09/06/2012 12:00:00 AM,,,07/23/2012 12:00:00 AM,,1399856,409559,
SOUTH FAIRMOUNT,"1807 FAIRMOUNT AV
Cincinnati, OH
(39.130061605540504, -84.55466835188008)",Litter private property,SR12034835,CLOS-NO ,Litter/debris on property,07/23/2012 12:00:00 AM,4:49 PM,1807 FAIRMOUNT AV - GJ1137134042,89,STANDARD,PHONE,20300290172,07/23/2012 12:00:00 AM,SHMORRIS,09/06/2012 12:00:00 AM,,07/24/2012 12:00:00 AM,07/24/2012 12:00:00 AM,,1385702,418168,
OVER-THE-RHINE,"1629 RACE ST
Cincinnati, OH
(39.113891795453696, -84.51794004020348)",Litter private property,SR12034813,CLOS-NO ,litter and construction material on property,07/23/2012 12:00:00 AM,3:44 PM,1629 RACE ST - GJ1458432350,16,STANDARD,PHONE,9400080059,07/23/2012 12:00:00 AM,TGROME,09/06/2012 12:00:00 AM,,08/29/2012 12:00:00 AM,08/29/2012 12:00:00 AM,,1395953,412101,
COLLEGE HILL,"1540 AMBROSE AV
Cincinnati, OH
(39.201063079753794, -84.54635861632937)",Litter private property,SR12034797,CLOS-NO ,two mattress laying at the curb,07/23/2012 12:00:00 AM,2:34 PM,1540 AMBROSE AV - GJ1187641970,82.02,STANDARD,PHONE,23300030079,07/23/2012 12:00:00 AM,TGROME,09/06/2012 12:00:00 AM,,07/24/2012 12:00:00 AM,07/24/2012 12:00:00 AM,,1388650,444059,
NORTHSIDE,"4112 SPRING GROVE AV
Cincinnati, OH
(39.15990111047273, -84.53651104010851)",Litter private property,SR12034778,CIVIL   ,boxes in parking lot,07/23/2012 12:00:00 AM,1:46 PM,4112 SPRING GROVE AV - GJ1284737366,74,STANDARD,PHONE,22100140001,07/23/2012 12:00:00 AM,DRANKIN,09/06/2012 12:00:00 AM,,,07/24/2012 12:00:00 AM,,1391079,428817,
COLLEGE HILL,"1563 AMBROSE AV
Cincinnati, OH
(39.20107207297406, -84.54693418242812)",Litter private property,SR12034777,ABAT-OWN,mattresses on curb,07/23/2012 12:00:00 AM,1:45 PM,1563 AMBROSE AV - GJ1182341944,82.02,STANDARD,PHONE,23300030016,07/23/2012 12:00:00 AM,DRANKIN,09/06/2012 12:00:00 AM,,08/03/2012 12:00:00 AM,08/03/2012 12:00:00 AM,,1388471,443980,
WINTON HILLS,"4961 WINTON RIDGE LN
Cincinnati, OH
(39.1809992052801, -84.51593455207814)",Litter private property,SR12034776,ABAT-OWN,couch dumped on property,07/23/2012 12:00:00 AM,1:44 PM,4961 WINTON RIDGE LN - GJ1449039888,80,STANDARD,PHONE,23800010020,07/23/2012 12:00:00 AM,DRANKIN,09/06/2012 12:00:00 AM,,08/02/2012 12:00:00 AM,08/02/2012 12:00:00 AM,,1396872,436809,
CLIFTON,"3543 VINECREST PL
Cincinnati, OH
(39.147598385111905, -84.51322759276997)",Litter private property,SR12034775,CIVIL   ,doors building materials etc dumped on property,07/23/2012 12:00:00 AM,1:43 PM,3543 VINECREST PL - GJ1489136109,70,STANDARD,PHONE,21700520032,07/23/2012 12:00:00 AM,DRANKIN,09/06/2012 12:00:00 AM,,,08/03/2012 12:00:00 AM,,1397569,424365,
WALNUT HILLS,"1210 MYRTLE AV
Cincinnati, OH
(39.129728856389704, -84.48357694546394)",Litter private property,SR12034772,CLOS-NO ,mattress in the front of the yard since last week,07/23/2012 12:00:00 AM,1:34 PM,1210 MYRTLE AV - GJ1751634204,37,STANDARD,PHONE,6600020099,07/23/2012 12:00:00 AM,TGROME,09/06/2012 12:00:00 AM,,07/27/2012 12:00:00 AM,07/27/2012 12:00:00 AM,,1405861,417696,
EAST PRICE HILL,"3808 W 8TH ST
Cincinnati, OH
(39.10649936837285, -84.57622510092239)",Litter private property,SR12034759,CLOS-NO ,Litter/garbage at curb of either 3808 or 3806 three family.  Debris is blowing all over.,07/23/2012 12:00:00 AM,12:45 PM,3808 W 8TH ST - GJ0957531413,95,STANDARD,PHONE,17600230138,07/23/2012 12:00:00 AM,SHMORRIS,09/06/2012 12:00:00 AM,,07/26/2012 12:00:00 AM,07/26/2012 12:00:00 AM,,1379390,409848,W 
WESTWOOD,"2761 MCKINLEY AV
Cincinnati, OH
(39.143371571574164, -84.59220605338305)",Litter private property,SR12034751,CLOS-NO ,Couch has been sitting on sidewalk for a couple weeks.,07/23/2012 12:00:00 AM,12:28 PM,2761 MCKINLEY AV - GJ0809635428,100.02,STANDARD,PHONE,20800550277,07/23/2012 12:00:00 AM,SHMORRIS,09/06/2012 12:00:00 AM,,07/24/2012 12:00:00 AM,07/24/2012 12:00:00 AM,,1375197,423244,
CUF,"225 ATKINSON ST
Cincinnati, OH
(39.12588875132457, -84.518938287656)",Litter private property,SR12034726,CLOS-NO ,Trash/litter on side of house and at curb of property.,07/23/2012 12:00:00 AM,11:21 AM,225 ATKINSON ST - GJ1447233667,25,STANDARD,PHONE,10000020291,07/23/2012 12:00:00 AM,SHMORRIS,09/06/2012 12:00:00 AM,,08/02/2012 12:00:00 AM,08/02/2012 12:00:00 AM,,1395802,416433,
EAST PRICE HILL,"802 KIRBERT AV
Cincinnati, OH
(39.10658930057582, -84.5756855077048)",Litter private property,SR12034714,CLOS-NO ,I was driving on W 8th St in Price Hill & there's litter from Kirbert to Seton Ave. What a mess & needs to be cleaned up.,07/23/2012 12:00:00 AM,10:37 AM,W 8TH ST & KIRBERT AV,95,STANDARD,INTERNET,17600230126,07/23/2012 12:00:00 AM,CSRWEB,09/06/2012 12:00:00 AM,,07/26/2012 12:00:00 AM,07/26/2012 12:00:00 AM,,1379525,409753,
EAST PRICE HILL,"932 ENRIGHT AV
Cincinnati, OH
(39.10892753785197, -84.57243895517905)",Litter private property,SR12034708,ABAT-OWN,Furniture carpeting garbage on property for two weeks.,07/23/2012 12:00:00 AM,10:27 AM,932 ENRIGHT AV - GJ0991431670,95,STANDARD,PHONE,17600220141,07/23/2012 12:00:00 AM,SHMORRIS,09/06/2012 12:00:00 AM,,08/06/2012 12:00:00 AM,08/06/2012 12:00:00 AM,,1380542,410633,
ROSELAWN,"7833 GLEN ORCHARD DR
Cincinnati, OH
(39.20599804987749, -84.45885576846578)",Litter private property,SR12034671,CLOS-NO ,LITTER FURNITURE GARBAGE ON PROPERTY.,07/23/2012 12:00:00 AM,8:58 AM,7833 GLEN ORCHARD DR - GJ1940642718,110,STANDARD,PHONE,11700150316,07/23/2012 12:00:00 AM,SHMORRIS,09/06/2012 12:00:00 AM,,07/25/2012 12:00:00 AM,07/25/2012 12:00:00 AM,,1413442,445282,
EAST PRICE HILL,"3810 W 8TH ST
Cincinnati, OH
(39.10650836159317, -84.57635999922678)",Litter private property,SR12034670,CLOS-NO ,The property owner does not use garbage cans as a result animals tear the bags and garbage is all over the street.,07/23/2012 12:00:00 AM,8:57 AM,3810 W 8TH ST CINC - GJ0956631412,95,STANDARD,INTERNET,17600230140,07/23/2012 12:00:00 AM,CSRWEB,09/06/2012 12:00:00 AM,,07/26/2012 12:00:00 AM,07/26/2012 12:00:00 AM,,1379359,409846,W 
AVONDALE,"780 WEHRMAN AV
Cincinnati, OH
(39.13640513611324, -84.49222275964563)",Litter private property,SR12034645,CLOS-NO ,there is a couch an a couple of tires plus debris,07/23/2012 12:00:00 AM,7:20 AM,780 WEHRMAN AV CINC - GJ1676634910,34,STANDARD,INTERNET,10500010189,07/23/2012 12:00:00 AM,CSRWEB,09/06/2012 12:00:00 AM,,08/14/2012 12:00:00 AM,08/14/2012 12:00:00 AM,,1403520,420134,
EAST WESTWOOD,"2163 BALTIMORE AV
Cincinnati, OH
(39.14508927665014, -84.56268131116116)",Litter private property,SR12034642,CLOS-NO ,request for litter pick up intersection Westwood Northern Blvd and Baltimore both sides of Baltimore up to Baltimore and President Dr. Thank You,07/22/2012 12:00:00 AM,11:35 PM,BALTIMORE AV & WESTWOOD NORTHERN BLVD,88,STANDARD,INTERNET,20600010018,07/22/2012 12:00:00 AM,CSRWEB,09/05/2012 12:00:00 AM,,07/24/2012 12:00:00 AM,07/24/2012 12:00:00 AM,,1383503,423795,
NORTH FAIRMOUNT,"2917 BEEKMAN ST
Cincinnati, OH
(39.13749000550257, -84.54834611801408)",Litter private property,SR12034640,CLOS-NO ,request for litter pick up beginning at intersection Beekman  and Westwood Northern Blvd up to Westwood Northern Blvd and Baltimore. Is There any way Fine signs can be posted for littering to help prevent it?,07/22/2012 12:00:00 AM,11:32 PM,BEEKMAN ST & WESTWOOD NORTHERN BLVD,77,STANDARD,INTERNET,20100380116,07/22/2012 12:00:00 AM,CSRWEB,09/05/2012 12:00:00 AM,,07/24/2012 12:00:00 AM,07/24/2012 12:00:00 AM,,1387544,420951,
NORTHSIDE,"1704 ELLA ST
Cincinnati, OH
(39.164307788416295, -84.5436246773603)",Litter private property,SR12034635,ABAT-OWN,07/23/2012 7:07 AM/DCOTTRELLtall weeds private property There are weeds overgrown in the front of the house by the street and in in the side yard in the rear but in view from the sidewalk.So much junk in back yard that there has to be standing water there,07/22/2012 12:00:00 AM,9:14 PM,1704 ELLA ST CINC - GJ1221237903,78,STANDARD,INTERNET,19600270056,07/22/2012 12:00:00 AM,CSRWEB,09/06/2012 12:00:00 AM,,08/07/2012 12:00:00 AM,08/07/2012 12:00:00 AM,,1389087,430680,
CUF,"2370 FLORA ST
Cincinnati, OH
(39.12756149029906, -84.52434321305208)",Litter private property,SR12034620,CLOS-NO ,2 small recycling bins filled with trash other debris in front of house,07/21/2012 12:00:00 AM,5:03 PM,2370 FLORA ST CINC - GJ1401433846,26,STANDARD,INTERNET,10000010304,07/21/2012 12:00:00 AM,CSRWEB,09/04/2012 12:00:00 AM,,08/02/2012 12:00:00 AM,08/02/2012 12:00:00 AM,,1394330,417095,
HEIGHTS,"2559 UNIVERSITY CT
Cincinnati, OH
(39.12962993096647, -84.52374066729249)",Litter private property,SR12034619,CLOS-NO ,trash litter garbage bags in front of house on curb all overproperty,07/21/2012 12:00:00 AM,4:59 PM,2559 UNIVERSITY CT CINC - GJ1403034084,26,STANDARD,INTERNET,10100070152,07/21/2012 12:00:00 AM,CSRWEB,09/04/2012 12:00:00 AM,,08/02/2012 12:00:00 AM,08/02/2012 12:00:00 AM,,1394420,417873,
BOND HILL,"5052 PADDOCK RD
Cincinnati, OH
(39.18012686291166, -84.47732665736027)",Litter private property,SR12034617,NEW     ,We Buy Junk Cars signs are posted on telephone poles and light poles in bond hill. There are several signs posted on paddock road in Bond hill,07/21/2012 12:00:00 AM,1:04 PM,PADDOCK RD & OBERLIN BLVD,64,STANDARD,INTERNET,11700040051,07/21/2012 12:00:00 AM,CSRWEB,09/04/2012 12:00:00 AM,,,07/21/2012 12:00:00 AM,,1408022,435960,
CUF,"400 WARNER ST
Cincinnati, OH
(39.12509734793878, -84.52596199270482)",Litter private property,SR12034614,CLOS-NO ,This house has broken glass surrounding the house. This is a habitual problem.  Also their trash can on Ravine is overflowing and there is litter and trash all over the side walk.  They also park on the side blocking right of way.,07/21/2012 12:00:00 AM,9:08 AM,400 WARNER ST CINC - GJ1386733597,27,STANDARD,INTERNET,9700020104,07/21/2012 12:00:00 AM,CSRWEB,09/04/2012 12:00:00 AM,,08/02/2012 12:00:00 AM,08/02/2012 12:00:00 AM,,1393806,416305,
CBD/RIVERFRONT,"529 E 5TH ST
Cincinnati, OH
(39.10353737912527, -84.50314123694886)",Litter private property,SR12034602,NEW     ,large amount of litter underpass of the 71 bridge at Butler and Culvert,07/20/2012 12:00:00 AM,6:07 PM,BUTLER ST & CULVERT ST,7,STANDARD,INTERNET,8400060044,07/20/2012 12:00:00 AM,CSRWEB,09/03/2012 12:00:00 AM,,,07/20/2012 12:00:00 AM,,1400060,408214,E 
WALNUT HILLS,"911 YALE AV
Cincinnati, OH
(39.12897342588508, -84.48835234543952)",Litter private property,SR12034588,CIVIL   ,Litter garbage overturned garbage cans on side of house.,07/20/2012 12:00:00 AM,3:57 PM,911 YALE AV - GJ1711934080,37,STANDARD,PHONE,6700030086,07/20/2012 12:00:00 AM,VMOORE,09/03/2012 12:00:00 AM,,,07/31/2012 12:00:00 AM,,1404538,417353,
WEST PRICE HILL,"3802 W LIBERTY ST
Cincinnati, OH
(39.116967476793945, -84.57718737549374)",Litter private property,SR12034566,CLOS-NO ,LITTER/DEBRIS/MATTRESS ETC. ON SIDE OF HOUSE.,07/20/2012 12:00:00 AM,2:49 PM,3802 W LIBERTY ST - GJ0946732572,92,STANDARD,PHONE,20400160089,07/20/2012 12:00:00 AM,SHMORRIS,09/03/2012 12:00:00 AM,,07/26/2012 12:00:00 AM,07/26/2012 12:00:00 AM,,1379224,413663,W 
LOWER PRICE HILL,"1913 STATE AV
Cincinnati, OH
(39.11890101915691, -84.54608881972058)",Litter private property,SR12034550,ABAT-OWN,litter and debris carpet setting on wall and grass,07/20/2012 12:00:00 AM,2:11 PM,1913 STATE AV - GJ1212932852,92,STANDARD,PHONE,16800020052,07/20/2012 12:00:00 AM,DWHITTINGTON,09/03/2012 12:00:00 AM,,07/31/2012 12:00:00 AM,07/31/2012 12:00:00 AM,,1387989,414145,
LOWER PRICE HILL,"1910 STATE AV
Cincinnati, OH
(39.118892025936645, -84.54602586717851)",Litter private property,SR12034549,ABAT-OWN,couch on curb,07/20/2012 12:00:00 AM,2:09 PM,1910 STATE AV - GJ1216932824,91,STANDARD,PHONE,16800020095,07/20/2012 12:00:00 AM,DWHITTINGTON,09/03/2012 12:00:00 AM,,07/30/2012 12:00:00 AM,07/30/2012 12:00:00 AM,,1388115,414047,
LOWER PRICE HILL,"741 BURNS ST
Cincinnati, OH
(39.10464642534631, -84.55088992593204)",Litter private property,SR12034543,ABAT-OWN,trash  and open trash bags debris rear of property along pardee alley,07/20/2012 12:00:00 AM,1:53 PM,741 BURNS ST - GJ1176731242,91,STANDARD,PHONE,14900110243,07/20/2012 12:00:00 AM,DWHITTINGTON,09/03/2012 12:00:00 AM,,07/30/2012 12:00:00 AM,07/30/2012 12:00:00 AM,,1386541,408928,
CUF,"2136 RAVINE ST
Cincinnati, OH
(39.12250730049442, -84.5260069588063)",Litter private property,SR12034536,CLOS-NO ,LITTER AND DEBRIS ON THE PROPERTY,07/20/2012 12:00:00 AM,1:34 PM,2136 RAVINE ST - GJ1388533286,26,STANDARD,PHONE,9600020262,07/20/2012 12:00:00 AM,YBRAY,09/03/2012 12:00:00 AM,,08/16/2012 12:00:00 AM,08/16/2012 12:00:00 AM,,1393813,415281,
CUF,"2358 CHICKASAW ST
Cincinnati, OH
(39.126931964878565, -84.52207692153826)",Litter private property,SR12034520,CLOS-NO ,OVERFLOWING TRASH CANS ON SIDE OF HOUSE.,07/20/2012 12:00:00 AM,12:10 PM,2358 CHICKASAW ST - GJ1421233785,26,STANDARD,PHONE,10000020016,07/20/2012 12:00:00 AM,SHMORRIS,09/03/2012 12:00:00 AM,,08/02/2012 12:00:00 AM,08/02/2012 12:00:00 AM,,1394968,416865,
CUF,"2220 OHIO AV
Cincinnati, OH
(39.12344259540487, -84.5172385690206)",Litter private property,SR12034519,CLOS-NO ,5-6 MATTRESSES ON SIDEWALK.,07/20/2012 12:00:00 AM,12:07 PM,2220 OHIO AV - GJ1464333402,25,STANDARD,PHONE,9500040059,07/20/2012 12:00:00 AM,SHMORRIS,09/03/2012 12:00:00 AM,,08/02/2012 12:00:00 AM,08/02/2012 12:00:00 AM,,1396320,415540,
EVANSTON,"3477 WOODBURN AV
Cincinnati, OH
(39.1426521139507, -84.4753661353364)",Litter private property,SR12034494,DUPLICAT,A building was demolished 4 days ago and none of the debris has been removed.  There are a lot of children that live and play on Johnathan Avenue.  Please have the lot cleaned as soon as possible.  Thank you.,07/20/2012 12:00:00 AM,10:51 AM,3477 WOODBURN AV CINC - GJ1816735644,38,STANDARD,INTERNET,5800020126,07/20/2012 12:00:00 AM,CSRWEB,09/03/2012 12:00:00 AM,,07/24/2012 12:00:00 AM,07/24/2012 12:00:00 AM,,1408230,422309,
MOUNT AUBURN,"34 GLENCOE PL
Cincinnati, OH
(39.12323281661442, -84.51042386644265)",Litter private property,SR12034480,CLOS-NO ,Caller states that there are several properties on Glencoe that someone has dumped tries and debris on the property,07/20/2012 12:00:00 AM,10:12 AM,34 GLENCOE PL - GJ1522533411,23,STANDARD,PHONE,8800090095,07/20/2012 12:00:00 AM,TGROME,09/03/2012 12:00:00 AM,,07/31/2012 12:00:00 AM,07/31/2012 12:00:00 AM,,1398225,415474,
SOUTH FAIRMOUNT,"1724 ESMONDE ST
Cincinnati, OH
(39.124386883535635, -84.55457841967717)",Litter private property,SR12034463,CLOS-NO ,TRASH & LITTER.  ONGOING PROBLEM OF LETTING GARBAGE SIT OUT AND ACCUMULATING.,07/20/2012 12:00:00 AM,9:48 AM,1724 ESMONDE ST - GJ1139633442,87,STANDARD,PHONE,17000090074,07/20/2012 12:00:00 AM,SHMORRIS,09/03/2012 12:00:00 AM,,07/25/2012 12:00:00 AM,07/25/2012 12:00:00 AM,,1385686,416197,
WALNUT HILLS,"306 I-71 NB EXWY
Cincinnati, OH
(39.1071299998498, -84.50412999989942)",Litter private property,SR12034454,NEW     ,There are several tires on the lot at May St and Tuxedo PL.,07/20/2012 12:00:00 AM,9:26 AM,MAY ST & TUXEDO PL - GJ1659334360,35,STANDARD,PHONE,7000010047,07/20/2012 12:00:00 AM,DSWEETEN,09/03/2012 12:00:00 AM,,,07/20/2012 12:00:00 AM,,1402858,418357,
CORRYVILLE,"30 E CORRY ST
Cincinnati, OH
(39.12906335808799, -84.50838924025231)",Litter private property,SR12034452,CLOS-NO ,litter on Corry St from Euclid Ave to Eden Ave,07/20/2012 12:00:00 AM,9:22 AM,EUCLID AV & E CORRY ST,33,STANDARD,INTERNET,9200020012,07/20/2012 12:00:00 AM,CSRWEB,09/03/2012 12:00:00 AM,,07/27/2012 12:00:00 AM,07/27/2012 12:00:00 AM,,1398928,417518,E 
CORRYVILLE,"2899 VINE ST
Cincinnati, OH
(39.13286245289973, -84.50931853829789)",Litter private property,SR12034419,CLOS-NO ,trash in the street from Vine to Euclid Ave,07/19/2012 12:00:00 AM,9:16 PM,VINE ST & E UNIVERSITY AV,33,STANDARD,INTERNET,10200020208,07/19/2012 12:00:00 AM,CSRWEB,09/02/2012 12:00:00 AM,,07/20/2012 12:00:00 AM,07/20/2012 12:00:00 AM,,1398614,418958,
AVONDALE,"689 GLENWOOD AV
Cincinnati, OH
(39.14788616816128, -84.49079850135922)",Litter private property,SR12034417,DUPLICAT,This has become a problem the longer it sits out the more you set it getting worse the people who set it out did not have it stored all over the place but they should have known people and animals would go through that stuff i am so tired of looking at th,07/19/2012 12:00:00 AM,6:38 PM,689 GLENWOOD AV CINC - GJ1682936160,68,STANDARD,INTERNET,11200050036,07/19/2012 12:00:00 AM,CSRWEB,09/02/2012 12:00:00 AM,,07/20/2012 12:00:00 AM,07/20/2012 12:00:00 AM,,1403930,424218,
LOWER PRICE HILL,"1907 STATE AV
Cincinnati, OH
(39.11887403949606, -84.54612479260174)",Litter private property,SR12034388,DUPLICAT,LITTER/DEBRIS ON EMPTY LOT.,07/19/2012 12:00:00 AM,3:25 PM,1907 STATE AV - GJ1212332843,92,STANDARD,PHONE,16800020051,07/19/2012 12:00:00 AM,SHMORRIS,09/02/2012 12:00:00 AM,,07/23/2012 12:00:00 AM,07/23/2012 12:00:00 AM,,1387970,414119,
LOWER PRICE HILL,"1909 STATE AV
Cincinnati, OH
(39.12051746234581, -84.54488309717199)",Litter private property,SR12034385,ABAT-OWN,LITTER/DEBRIS ON EMPTY LOT.,07/19/2012 12:00:00 AM,3:16 PM,1909 STATE AV - GJ1212332844,92,STANDARD,PHONE,16800020051,07/19/2012 12:00:00 AM,SHMORRIS,09/02/2012 12:00:00 AM,,09/21/2012 12:00:00 AM,09/21/2012 12:00:00 AM,,1387972,414119,
COLLEGE HILL,"6005 WALDWAY LN
Cincinnati, OH
(39.19899463908638, -84.53016182658166)",Litter private property,SR12034356,CLOS-NO ,LITTER/DEBRIS ON PROPERTY.,07/19/2012 12:00:00 AM,1:32 PM,6005 WALDWAY LN - GJ1325441767,81,STANDARD,PHONE,23700010261,07/19/2012 12:00:00 AM,SHMORRIS,09/02/2012 12:00:00 AM,,07/23/2012 12:00:00 AM,07/23/2012 12:00:00 AM,,1393133,443168,
MOUNT AUBURN,"1845 JOSEPHINE ST
Cincinnati, OH
(39.11689553103156, -84.50741797246064)",Litter private property,SR12034355,CLOS-NO ,MERCY ST JOHNS GROUP HOME - TRASH CANS  SIDE OF THE BLD OVERFLOWING ON TO THE SIDEWALK ,07/19/2012 12:00:00 AM,1:32 PM,1845 JOSEPHINE ST - GJ1547532708,18,STANDARD,PHONE,8700040133,07/19/2012 12:00:00 AM,PFANNON,09/02/2012 12:00:00 AM,,07/20/2012 12:00:00 AM,07/20/2012 12:00:00 AM,,1398927,413128,
