CSR #,STATUS,SR TYPE,DESCRIPTION,DATE RECEIVED,TIME,LOCATION,COMMUNITY,CENSUS TRACT,PRIORITY,METHOD,PARCEL_NO,DATE_A,USER_ID,PLANNED COMP,REVISED PLANNED COMP,ACTUAL COMP,DATE OF STATUS,ASSIGNEE,X_COORD,Y_COORD,STREET_DIRECTION,Location 1
SR12032296,INPROGRS,Recycling new 96 gallon cart,Please replace the container for Apt 2. His cart was taken by neighbors across street (entered as a seperate contaminated cart removal ticket).,07/06/2012 12:00:00 AM,1:11 PM,3165 BRACKEN WOODS LN - GJ0879835699,WESTWOOD,100.02,STANDARD,PHONE,20700540244,07/06/2012 12:00:00 AM,KSCHLENKER,07/16/2012 12:00:00 AM,,,07/06/2012 12:00:00 AM,,1377541,424014,,"3165 BRACKEN WOODS LN
Cincinnati, OH
(39.1452601478357, -84.58371645342646)"
SR12032295,INPROGRS,Recycling contaminated cart,The cart was taken by neighbors and used for trash - please remove - it is located across the street from 3165.,07/06/2012 12:00:00 AM,1:09 PM,3165 BRACKEN WOODS LN - GJ0879835699,WESTWOOD,100.02,STANDARD,PHONE,20700540244,07/06/2012 12:00:00 AM,KSCHLENKER,07/13/2012 12:00:00 AM,,,07/06/2012 12:00:00 AM,,1377541,424014,,"3165 BRACKEN WOODS LN
Cincinnati, OH
(39.1452601478357, -84.58371645342646)"
SR12032290,INPROGRS,Recycling new 96 gallon cart,One 96g cart requested for apt complex.  Prop Mgr Paul will monitor one can. ,07/06/2012 12:00:00 AM,12:58 PM,1626 LLANFAIR AV - GJ1179341527,COLLEGE HILL,82.02,STANDARD,PHONE,23300020080,07/06/2012 12:00:00 AM,KSCHLENKER,07/16/2012 12:00:00 AM,,,07/06/2012 12:00:00 AM,,1388303,442619,,"1626 LLANFAIR AV
Cincinnati, OH
(39.196854252656635, -84.54748276886596)"
SR12032244,INPROGRS,Recycling new 96 gallon cart,I moved from:2128 Crane Ave. Cincinnati OH 45207 to: 5023 Paddock Rd. Cincinnati OH 45237. I would like my rewards to carry over. Thank you,07/06/2012 12:00:00 AM,10:38 AM,5023 PADDOCK RD CINC - GJ1786139648,BOND HILL,64,STANDARD,INTERNET,11800010041,07/06/2012 12:00:00 AM,CSRWEB,07/16/2012 12:00:00 AM,,,07/06/2012 12:00:00 AM,,1407880,435477,,"5023 PADDOCK RD
Cincinnati, OH
(39.17872392054596, -84.47755148786763)"
SR12032238,INPROGRS,Recycling cart missing 96,Request entered through the Web. Refer to Intake Questions for further description.,07/06/2012 12:00:00 AM,10:18 AM,6581 GRACELY DR CINC - FJ9949531757,SAYLER PARK,105,STANDARD,INTERNET,16500030014,07/06/2012 12:00:00 AM,CSRWEB,07/16/2012 12:00:00 AM,,,07/06/2012 12:00:00 AM,,1346420,412617,,"6581 GRACELY DR
Cincinnati, OH
(39.11210497867195, -84.69235383874515)"
SR12032109,INPROGRS,Recycling new 96 gallon cart,Request entered through the Web. Refer to Intake Questions for further description.,07/05/2012 12:00:00 AM,3:18 PM,1201 CUTTER ST CINC - GJ1394331657,WEST END,3.02,STANDARD,INTERNET,13500020275,07/05/2012 12:00:00 AM,CSRWEB,07/15/2012 12:00:00 AM,,,07/06/2012 12:00:00 AM,,1393740,409937,,"1201 CUTTER ST
Cincinnati, OH
(39.1071299998498, -84.50412999989942)"
SR12032105,INPROGRS,Recycling cart missing 96,Request entered through the Web. Refer to Intake Questions for further description.,07/05/2012 12:00:00 AM,3:14 PM,2368 ROHS ST CINC - GJ1428533836,CUF,26,STANDARD,INTERNET,10000020375,07/05/2012 12:00:00 AM,CSRWEB,07/15/2012 12:00:00 AM,,,07/06/2012 12:00:00 AM,,1395216,417019,,"2368 ROHS ST
Cincinnati, OH
(39.12736363945265, -84.52124055205098)"
SR12032023,INPROGRS,Recycling new 64 gallon cart,Request entered through the Web. Refer to Intake Questions for further description.,07/05/2012 12:00:00 AM,11:40 AM,4732 HASSMAN CT CINC - GJ1262639583,NORTHSIDE,75,STANDARD,INTERNET,20000480036,07/05/2012 12:00:00 AM,CSRWEB,07/15/2012 12:00:00 AM,,,07/06/2012 12:00:00 AM,,1390720,436116,,"4732 HASSMAN CT
Cincinnati, OH
(39.17869107082535, -84.53870068476881)"
SR12032009,INPROGRS,Recycling cart missing 96,Cart went missing during wind storm or possibly got stolen. Either way we need a new one.,07/05/2012 12:00:00 AM,11:07 AM,1669 BLUE ROCK ST CINC - GJ1230037448,NORTHSIDE,78,STANDARD,INTERNET,19400120102,07/05/2012 12:00:00 AM,CSRWEB,07/15/2012 12:00:00 AM,,,07/06/2012 12:00:00 AM,,1389300,429177,,"1669 BLUE ROCK ST
Cincinnati, OH
(39.16044070369031, -84.54282428075419)"
SR12031968,INPROGRS,Recycling new 96 gallon cart,The graphic design department is requesting 2 of the 96 gallon carts to begin a recycling program at the school.,07/05/2012 12:00:00 AM,8:57 AM,124 E 7TH ST CINC - GJ1524031291,CBD/RIVERFRONT,7,STANDARD,INTERNET,7900010020,07/05/2012 12:00:00 AM,CSRWEB,07/15/2012 12:00:00 AM,,,07/06/2012 12:00:00 AM,,1397930,408526,E ,"124 E 7TH ST
Cincinnati, OH
(39.104170124316965, -84.51067351820672)"
SR12031942,INPROGRS,Recycling new 96 gallon cart,At the end of everyweek the household fills the can so we have to store excess in hallway,07/04/2012 12:00:00 AM,6:49 PM,3399 HILLSIDE AV CINC - GJ0898628960,RIVERSIDE,103,STANDARD,INTERNET,15600570072,07/04/2012 12:00:00 AM,CSRWEB,07/14/2012 12:00:00 AM,,,07/06/2012 12:00:00 AM,,1377061,401906,,"3399 HILLSIDE AV
Cincinnati, OH
(39.084834700687054, -84.58377940596853)"
SR12031940,INPROGRS,Recycling new 35 gallon cart,Request entered through the Web. Refer to Intake Questions for further description.,07/04/2012 12:00:00 AM,4:50 PM,344 LUDLOW AV CINC - null,CLIFTON,71,STANDARD,INTERNET,21400040094,07/04/2012 12:00:00 AM,CSRWEB,07/14/2012 12:00:00 AM,,,07/06/2012 12:00:00 AM,,1395290,423130,,"344 LUDLOW AV
Cincinnati, OH
(39.14385321557806, -84.52119297936522)"
SR12031938,INPROGRS,Recycling cart missing 96,Request entered through the Web. Refer to Intake Questions for further description.,07/04/2012 12:00:00 AM,1:26 PM,1312 GRACE AV CINC - GJ2196334919,HYDE PARK,49,STANDARD,INTERNET,4300030071,07/04/2012 12:00:00 AM,CSRWEB,07/14/2012 12:00:00 AM,,,07/06/2012 12:00:00 AM,,1420548,419316,,"1312 GRACE AV
Cincinnati, OH
(39.13523270720901, -84.43221666437057)"
SR12031771,INPROGRS,Recycling cart missing 96,Our recycling bcart along with trash bins have been stolen throughout the year living here.  Thus we've had to place our bags on the ground and animals are tearing into the bags resulting in trash on the property.  We would like to keep our yard clean and,07/03/2012 12:00:00 AM,10:12 AM,2326 FLORA ST CINC - GJ1400733682,CUF,26,STANDARD,INTERNET,10000010032,07/03/2012 12:00:00 AM,CSRWEB,07/13/2012 12:00:00 AM,,,07/06/2012 12:00:00 AM,,1394280,416562,,"2326 FLORA ST
Cincinnati, OH
(39.1260146564087, -84.52452307745796)"
SR12031768,INPROGRS,Recycling new 64 gallon cart,Request entered through the Web. Refer to Intake Questions for further description.,07/03/2012 12:00:00 AM,10:05 AM,964 VOLTERRA LN CINC - GJ1707933231,WALNUT HILLS,19,STANDARD,INTERNET,6900020074,07/03/2012 12:00:00 AM,CSRWEB,07/13/2012 12:00:00 AM,,,07/06/2012 12:00:00 AM,,1404270,414583,,"964 VOLTERRA LN
Cincinnati, OH
(39.1071299998498, -84.50412999989942)"
SR12031699,INPROGRS,Recycling new 96 gallon cart,Request entered through the Web. Refer to Intake Questions for further description.,07/02/2012 12:00:00 AM,4:25 PM,5039 W EASTWOOD CIR CINC - GJ2367138060,MADISONVILLE,55,STANDARD,INTERNET,5100050093,07/02/2012 12:00:00 AM,CSRWEB,07/12/2012 12:00:00 AM,,,07/02/2012 12:00:00 AM,,1426654,429327,W ,"5039 W EASTWOOD CIR
Cincinnati, OH
(39.163075717236154, -84.4108937390559)"
SR12031696,INPROGRS,Recycling new 96 gallon cart,This city facility needs 2 more carts (already have 2 - need 4 total),07/02/2012 12:00:00 AM,4:11 PM,5915 RIDGE AV - GJ2216839885,PLEASANT RIDGE,57.02,STANDARD,PHONE,12300010004,07/02/2012 12:00:00 AM,SMAGNESS,07/12/2012 12:00:00 AM,,,07/02/2012 12:00:00 AM,,1422025,435549,,"5915 RIDGE AV
Cincinnati, OH
(39.17979901367104, -84.42755983768566)"
SR12031647,INPROGRS,Recycling cart missing 18,I own - but do not live at - this property in Clifton which I rent.  someone took the recycling bin from this location - I have a cart but have also been using the bin and it was taken.  Can I get a new bin? I want to still use the cart but would like a b,07/02/2012 12:00:00 AM,1:40 PM,396 PROBASCO ST CINC - GJ1397334630,HEIGHTS,29,STANDARD,INTERNET,10100060128,07/02/2012 12:00:00 AM,CSRWEB,07/12/2012 12:00:00 AM,,,07/02/2012 12:00:00 AM,,1394323,419672,,"396 PROBASCO ST
Cincinnati, OH
(39.13450425636529, -84.52437918593324)"
SR12031488,INPROGRS,Recycling cart missing 35,Request entered through the Web. Refer to Intake Questions for further description.,07/01/2012 12:00:00 AM,1:17 PM,244 STETSON ST CINC - GJ1574834695,CORRYVILLE,32,STANDARD,INTERNET,01040004CD04      ,07/01/2012 12:00:00 AM,CSRWEB,07/11/2012 12:00:00 AM,,,07/01/2012 12:00:00 AM,,1400150,419595,,"244 STETSON ST
Cincinnati, OH
(39.13461812297, -84.50383856025604)"
SR12031468,INPROGRS,Recycling new 64 gallon cart,Exact address is 600 Delta Ave #7 Cincinnati 45226,06/30/2012 12:00:00 AM,1:35 PM,600 DELTA AV CINC - GJ2173433464,MOUNT LOOKOUT,47.01,STANDARD,INTERNET,2500030147,06/30/2012 12:00:00 AM,CSRWEB,07/10/2012 12:00:00 AM,,,07/01/2012 12:00:00 AM,,1419560,414588,,"600 DELTA AV
Cincinnati, OH
(39.12277469605816, -84.43537990619106)"
SR12031439,INPROGRS,Recycling new 64 gallon cart,Resident in Unit #2 requesting recycling cart,06/29/2012 12:00:00 AM,3:40 PM,2106 HARRISON AV - GJ1010834461,SOUTH FAIRMOUNT,86.01,STANDARD,PHONE,20600130010,06/29/2012 12:00:00 AM,KSCHLENKER,07/09/2012 12:00:00 AM,,,07/01/2012 12:00:00 AM,,1381632,419746,,"2106 HARRISON AV
Cincinnati, OH
(39.13381177840273, -84.56914743655182)"
SR12031438,INPROGRS,Recycling contaminated cart,Remove contaminated cart from front of house left by previous tenants,06/29/2012 12:00:00 AM,3:32 PM,3703 GLENWAY AV - GJ0980132215,EAST PRICE HILL,94,STANDARD,PHONE,17400070025,06/29/2012 12:00:00 AM,KSCHLENKER,07/06/2012 12:00:00 AM,,,07/01/2012 12:00:00 AM,,1380259,412438,,"3703 GLENWAY AV
Cincinnati, OH
(39.11396374121608, -84.57328431788659)"
SR12031434,INPROGRS,Recycling new 64 gallon cart,Request entered through the Web. Refer to Intake Questions for further description.,06/29/2012 12:00:00 AM,3:23 PM,527 LINTON ST CINC - GJ1621034366,AVONDALE,34,STANDARD,INTERNET,9100010057,06/29/2012 12:00:00 AM,CSRWEB,07/09/2012 12:00:00 AM,,,07/01/2012 12:00:00 AM,,1401608,418442,,"527 LINTON ST
Cincinnati, OH
(39.13177512159024, -84.49863269261616)"
SR12031427,INPROGRS,Recycling new 35 gallon cart,New house needs recycling cart. THANKS,06/29/2012 12:00:00 AM,3:02 PM,5952 HAVENWOOD CT - GJ1928240373,BOND HILL,63,STANDARD,PHONE,11700030289,06/29/2012 12:00:00 AM,KSCHLENKER,07/09/2012 12:00:00 AM,,,07/01/2012 12:00:00 AM,,1412650,437619,,"5952 HAVENWOOD CT
Cincinnati, OH
(39.184965215429315, -84.46143563710257)"
SR12031418,INPROGRS,Recycling new 96 gallon cart,Needs a second cart. ,06/29/2012 12:00:00 AM,1:54 PM,2650 FIRTREE CT - GJ1200839029,NORTHSIDE,79,STANDARD,PHONE,20000460145,06/29/2012 12:00:00 AM,KSCHLENKER,07/09/2012 12:00:00 AM,,,07/01/2012 12:00:00 AM,,1388601,434400,,"2650 FIRTREE CT
Cincinnati, OH
(39.17476690361701, -84.54589096887412)"
SR12031393,INPROGRS,Recycling new 64 gallon cart,Request entered through the Web. Refer to Intake Questions for further description.,06/29/2012 12:00:00 AM,12:37 PM,4206 AZALEA AV CINC - GJ2504136792,MADISONVILLE,56,STANDARD,INTERNET,3700010196,06/29/2012 12:00:00 AM,CSRWEB,07/09/2012 12:00:00 AM,,,07/01/2012 12:00:00 AM,,1430931,424950,,"4206 AZALEA AV
Cincinnati, OH
(39.15131258509291, -84.39593801370864)"
SR12031323,INPROGRS,Recycling new 18 gallon cart,Request entered through the Web. Refer to Intake Questions for further description.,06/29/2012 12:00:00 AM,9:20 AM,5310 RESERVE CIR CINC - GJ2510231584,MOUNT WASHINGTON,46.01,STANDARD,INTERNET,00040007CD03      ,06/29/2012 12:00:00 AM,CSRWEB,07/09/2012 12:00:00 AM,,,07/01/2012 12:00:00 AM,,1430285,407879,,"5310 RESERVE CIR
Cincinnati, OH
(39.1071299998498, -84.50412999989942)"
SR12031299,INPROGRS,Recycling new 35 gallon cart,We'd like to get a 35-gallon cart.  Our apartment has stairs leading in.,06/29/2012 12:00:00 AM,8:23 AM,2631 HIGHLAND AV CINC - GJ1579934135,CORRYVILLE,33,STANDARD,INTERNET,9200010064,06/29/2012 12:00:00 AM,CSRWEB,07/09/2012 12:00:00 AM,,,07/01/2012 12:00:00 AM,,1400225,417750,,"2631 HIGHLAND AV
Cincinnati, OH
(39.12968389028822, -84.50314619282148)"
SR12031273,INPROGRS,Recycling new 35 gallon cart,Request entered through the Web. Refer to Intake Questions for further description.,06/28/2012 12:00:00 AM,11:29 PM,6010 SIERRA ST CINC - GJ2540537955,MADISONVILLE,55,STANDARD,INTERNET,3500030072,06/28/2012 12:00:00 AM,CSRWEB,07/08/2012 12:00:00 AM,,,07/01/2012 12:00:00 AM,,1432315,428700,,"6010 SIERRA ST
Cincinnati, OH
(39.16147492402399, -84.39122556627512)"
SR12031215,INPROGRS,Recycling new 96 gallon cart,All units will share this cart,06/28/2012 12:00:00 AM,1:49 PM,7734 GREENLAND PL - GJ1935242454,ROSELAWN,110,STANDARD,PHONE,11700140206,06/28/2012 12:00:00 AM,SMAGNESS,07/08/2012 12:00:00 AM,,,06/28/2012 12:00:00 AM,,1413218,444425,,"7734 GREENLAND PL
Cincinnati, OH
(39.20368010685905, -84.45992477609332)"
SR12031214,INPROGRS,Recycling new 96 gallon cart,Request entered through the Web. Refer to Intake Questions for further description.,06/28/2012 12:00:00 AM,1:49 PM,1429 WALNUT ST CINC - GJ1491532137,OVER-THE-RHINE,10,STANDARD,INTERNET,8000010082,06/28/2012 12:00:00 AM,CSRWEB,07/08/2012 12:00:00 AM,,,06/28/2012 12:00:00 AM,,1397002,411350,,"1429 WALNUT ST
Cincinnati, OH
(39.111949259870414, -84.51406396225718)"
SR12031213,INPROGRS,Recycling new 96 gallon cart,Deliver 1 c alrt all units will share.  assign to unit 1,06/28/2012 12:00:00 AM,1:48 PM,7746 GREENLAND PL - GJ1935342506,ROSELAWN,110,STANDARD,PHONE,11700140208,06/28/2012 12:00:00 AM,SMAGNESS,07/08/2012 12:00:00 AM,,,06/28/2012 12:00:00 AM,,1413229,444592,,"7746 GREENLAND PL
Cincinnati, OH
(39.20414775431425, -84.45988880321215)"
SR12031211,INPROGRS,Recycling new 96 gallon cart,please deliver 1 cart all units will share,06/28/2012 12:00:00 AM,1:46 PM,7750 GREENLAND PL - GJ1935442522,ROSELAWN,110,STANDARD,PHONE,11700140209,06/28/2012 12:00:00 AM,SMAGNESS,07/08/2012 12:00:00 AM,,,06/28/2012 12:00:00 AM,,1413235,444646,,"7750 GREENLAND PL
Cincinnati, OH
(39.20414775431425, -84.45988880321215)"
SR12031209,INPROGRS,Recycling new 96 gallon cart,Make sure they get a calander,06/28/2012 12:00:00 AM,1:42 PM,1600 CREST HILL AV - GJ1934142606,ROSELAWN,110,STANDARD,PHONE,11700150294,06/28/2012 12:00:00 AM,SMAGNESS,07/08/2012 12:00:00 AM,,,06/28/2012 12:00:00 AM,,1413208,444923,,"1600 CREST HILL AV
Cincinnati, OH
(39.204804259395644, -84.45978088456866)"
SR12031133,INPROGRS,Recycling new 96 gallon cart,We are requesting two carts to begin a recycling program at the school located at 124 E. 7th street 45202. We have a graphic design program that goes through a lot of paper waste and we feel that the two containers would be a great service.,06/28/2012 12:00:00 AM,9:31 AM,124 E 7TH ST CINC - GJ1524031291,CBD/RIVERFRONT,7,STANDARD,INTERNET,7900010020,06/28/2012 12:00:00 AM,CSRWEB,07/08/2012 12:00:00 AM,,,06/28/2012 12:00:00 AM,,1397930,408526,E ,"124 E 7TH ST
Cincinnati, OH
(39.104170124316965, -84.51067351820672)"
SR12031059,INPROGRS,Recycling new 18 gallon cart,Would like a bin for indoor storage.,06/27/2012 12:00:00 AM,5:27 PM,245 RENNER ST - GJ1420533080,OVER-THE-RHINE,26,STANDARD,PHONE,9500020047,06/27/2012 12:00:00 AM,KSCHLENKER,07/07/2012 12:00:00 AM,,,06/28/2012 12:00:00 AM,,1394829,414553,,"245 RENNER ST
Cincinnati, OH
(39.120645703893786, -84.5221578605209)"
SR12031056,INPROGRS,Recycling new 96 gallon cart,Needs 64 gallon recycling cart. Thanks!,06/27/2012 12:00:00 AM,5:08 PM,1042 SUNSET AV - GJ0879531941,WEST PRICE HILL,97,STANDARD,PHONE,17900750216,06/27/2012 12:00:00 AM,KSCHLENKER,07/07/2012 12:00:00 AM,,,06/28/2012 12:00:00 AM,,1376917,411704,,"1042 SUNSET AV
Cincinnati, OH
(39.111616510719614, -84.5853352330792)"
SR12031055,INPROGRS,Recycling new 64 gallon cart,Request entered through the Web. Refer to Intake Questions for further description.,06/27/2012 12:00:00 AM,4:55 PM,4204 MARBURG AV CINC - GJ2272636879,OAKLEY,53,STANDARD,INTERNET,5000070057,06/27/2012 12:00:00 AM,CSRWEB,07/07/2012 12:00:00 AM,,,06/28/2012 12:00:00 AM,,1423366,425612,,"4204 MARBURG AV
Cincinnati, OH
(39.15258962237448, -84.42266586441946)"
SR12031048,INPROGRS,Recycling contaminated cart,New resident. Previous resident left full cart of trash. Please remove. Thanks!,06/27/2012 12:00:00 AM,4:39 PM,320 FAIRBANKS AV - GJ0989730029,SEDAMSVILLE,103,STANDARD,PHONE,15200390136,06/27/2012 12:00:00 AM,KSCHLENKER,07/04/2012 12:00:00 AM,,,06/28/2012 12:00:00 AM,,1380219,405260,,"320 FAIRBANKS AV
Cincinnati, OH
(39.09414268369028, -84.5732393517851)"
SR12031047,INPROGRS,Recycling new 96 gallon cart,New resident would like a 96 gallon cart. Thanks!,06/27/2012 12:00:00 AM,4:36 PM,4734 HASSMAN CT - GJ1262739600,NORTHSIDE,75,STANDARD,PHONE,20000480035,06/27/2012 12:00:00 AM,KSCHLENKER,07/07/2012 12:00:00 AM,,,06/28/2012 12:00:00 AM,,1390720,436170,,"4734 HASSMAN CT
Cincinnati, OH
(39.17864288537714, -84.53874976190646)"
SR12031045,INPROGRS,Recycling new 64 gallon cart,Needs a 64 gallon recycling cart. Thanks!,06/27/2012 12:00:00 AM,4:30 PM,3599 SCHWARTZE AV - GJ0566335691,WESTWOOD,102.01,STANDARD,PHONE,21200630092,06/27/2012 12:00:00 AM,KSCHLENKER,07/07/2012 12:00:00 AM,,,06/28/2012 12:00:00 AM,,1367268,424499,,"3599 SCHWARTZE AV
Cincinnati, OH
(39.14629436816938, -84.61996812442754)"
SR12031043,INPROGRS,Recycling new 96 gallon cart,I just purchased this house and do not have any recycling bins.  Could I please have a 96-gallon cart for outside and a 18-gallon bin for inside?  Thanks!!06/29/2012 2:35 PM/KSCHLENKER - Cart 6410013017 should be marked missing,06/27/2012 12:00:00 AM,4:27 PM,3744 AYLESBORO AV CINC - GJ2368135637,HYDE PARK,51,STANDARD,INTERNET,00380A030273      ,06/27/2012 12:00:00 AM,CSRWEB,07/07/2012 12:00:00 AM,,,06/28/2012 12:00:00 AM,,1426292,421386,,"3744 AYLESBORO AV
Cincinnati, OH
(39.14106930717918, -84.41185601362724)"
SR12031038,INPROGRS,Recycling contaminated cart,Tenants are misusing cart. Please remove. Thanks,06/27/2012 12:00:00 AM,4:23 PM,1615 SUMMIT RD - GJ1943642274,ROSELAWN,110,STANDARD,PHONE,11700140067,06/27/2012 12:00:00 AM,KSCHLENKER,07/04/2012 12:00:00 AM,,,06/28/2012 12:00:00 AM,,1413464,443819,,"1615 SUMMIT RD
Cincinnati, OH
(39.20224119161213, -84.4587916303364)"
SR12031036,INPROGRS,Recycling new 96 gallon cart,Would like a 64 gallon cart. Thanks!,06/27/2012 12:00:00 AM,4:21 PM,5739 WINTROP AV - GJ1155241366,COLLEGE HILL,82.02,STANDARD,PHONE,23400010092,06/27/2012 12:00:00 AM,KSCHLENKER,07/07/2012 12:00:00 AM,,,06/28/2012 12:00:00 AM,,1387488,442130,,"5739 WINTROP AV
Cincinnati, OH
(39.195793052662054, -84.5500548298698)"
SR12030934,INPROGRS,Recycling cart missing 96,The cart was stolen. The old one was a 96 gallon. Please deliver one 96 gallon if it turns out we fill it too quickly we can request another cart.,06/27/2012 12:00:00 AM,11:24 AM,2334 CLIFTON AV CINC - GJ1442133568,CUF,25,STANDARD,INTERNET,10000020324,06/27/2012 12:00:00 AM,CSRWEB,07/07/2012 12:00:00 AM,,,06/28/2012 12:00:00 AM,,1395617,416119,,"2334 CLIFTON AV
Cincinnati, OH
(39.12482246664499, -84.51972490311756)"
SR12030924,INPROGRS,Recycling new 18 gallon cart,Request entered through the Web. Refer to Intake Questions for further description.,06/27/2012 12:00:00 AM,10:59 AM,3239 BISHOP ST CINC - GJ1486335203,CORRYVILLE,30,STANDARD,INTERNET,10300020015,06/27/2012 12:00:00 AM,CSRWEB,07/07/2012 12:00:00 AM,,,06/28/2012 12:00:00 AM,,1397332,421403,,"3239 BISHOP ST
Cincinnati, OH
(39.13914108185577, -84.51358559505844)"
SR12030904,INPROGRS,Recycling new 64 gallon cart,Request entered through the Web. Refer to Intake Questions for further description.,06/27/2012 12:00:00 AM,10:07 AM,1716 GRANDMERE LN CINC - GJ1827133757,EAST WALNUT HILLS,42,STANDARD,INTERNET,6400020184,06/27/2012 12:00:00 AM,CSRWEB,07/07/2012 12:00:00 AM,,,06/28/2012 12:00:00 AM,,1408260,416109,,"1716 GRANDMERE LN
Cincinnati, OH
(39.125448083530216, -84.47502439296528)"
SR12030881,INPROGRS,Recycling new 64 gallon cart,Adding recycling for Apt # 3 of this 4 unit apt building. ,06/27/2012 12:00:00 AM,9:22 AM,3759 W LIBERTY ST - GJ0963132522,WEST PRICE HILL,94,STANDARD,PHONE,17400050288,06/27/2012 12:00:00 AM,KSCHLENKER,07/07/2012 12:00:00 AM,,,06/28/2012 12:00:00 AM,,1379753,413468,W ,"3759 W LIBERTY ST
Cincinnati, OH
(39.11683257848955, -84.5751639009278)"
SR12030878,INPROGRS,Recycling contaminated cart,recycling cart full of trash- please remove recycling cart,06/27/2012 12:00:00 AM,9:21 AM,3521 LARKSPUR AV - GJ1986535534,HYDE PARK,50,STANDARD,PHONE,4200060021,06/27/2012 12:00:00 AM,DCOTTRELL,07/04/2012 12:00:00 AM,,,06/28/2012 12:00:00 AM,,1413770,421671,,"3521 LARKSPUR AV
Cincinnati, OH
(39.14128514446617, -84.45581487441945)"
SR12030790,INPROGRS,Recycling new 96 gallon cart,Family of 6 needs a second cart.  The one they have is alwasy overflowing,06/26/2012 12:00:00 AM,4:14 PM,1019 SCHIFF AV - GJ0832131884,WEST PRICE HILL,99.02,STANDARD,PHONE,17900770125,06/26/2012 12:00:00 AM,SMAGNESS,07/06/2012 12:00:00 AM,,,06/26/2012 12:00:00 AM,,1375356,411593,,"1019 SCHIFF AV
Cincinnati, OH
(39.11122980224701, -84.59034445678242)"
SR12030664,INPROGRS,Recycling cart missing 64,Your driver ran over my garbage can and I plan on filing charges when I get to work today at the sheriffs office.,06/26/2012 12:00:00 AM,11:14 AM,3922 S CLEROSE CIR CINC - GJ0907831113,WEST PRICE HILL,97,STANDARD,INTERNET,17900760305,06/26/2012 12:00:00 AM,CSRWEB,07/06/2012 12:00:00 AM,,,06/26/2012 12:00:00 AM,,1377712,408946,S ,"3922 S CLEROSE CIR
Cincinnati, OH
(39.104071198893735, -84.58197176868964)"
SR12030604,INPROGRS,Recycling new 96 gallon cart,requesting 96 gal cart- 4 unit apt building- has onl;y 1 cart.,06/26/2012 12:00:00 AM,8:09 AM,3310 STANHOPE AV - GJ0619235833,WESTWOOD,102.01,STANDARD,PHONE,21200640134,06/26/2012 12:00:00 AM,DCOTTRELL,07/06/2012 12:00:00 AM,,,06/26/2012 12:00:00 AM,,1369025,424877,,"3310 STANHOPE AV
Cincinnati, OH
(39.1472116766393, -84.61425742954151)"
SR12030591,INPROGRS,Recycling cart missing 96,Please replace the 2 96-gallon carts that were stolen recently! Trash carts are at end of first drive on right going up Mt Hope from Elberon before 494.,06/25/2012 12:00:00 AM,10:31 PM,490 MT HOPE AV CINC - GJ1117330679,EAST PRICE HILL,96,STANDARD,INTERNET,15100010176,06/25/2012 12:00:00 AM,CSRWEB,07/05/2012 12:00:00 AM,,,06/25/2012 12:00:00 AM,,1384505,407183,,"490 MT HOPE AV
Cincinnati, OH
(39.10064311500932, -84.55849141516256)"
